employee_id,desk_code,date,department
E-010,D-10,2025-07-23,Marketing
E-010,D-10,2025-07-24,Marketing
E-010,D-10,2025-07-25,Marketing
E-010,D-10,2025-07-26,Marketing
E-010,D-10,2025-07-28,Marketing
E-010,D-10,2025-07-29,Marketing
E-010,D-10,2025-07-30,Marketing
E-010,D-10,2025-08-01,Marketing
E-011,D-11,2024-01-03,Finance
E-011,D-11,2024-01-04,Finance
E-011,D-11,2024-01-05,Finance
E-011,D-11,2024-01-06,Finance
E-011,D-11,2024-01-07,Finance
E-011,D-11,2024-01-08,Finance
E-011,D-11,2024-01-10,Finance
E-011,D-11,2024-01-11,Finance
E-011,D-11,2024-01-12,Finance
E-011,D-11,2024-01-13,Finance
E-011,D-11,2024-01-14,Finance
E-011,D-11,2024-01-15,Finance
E-011,D-11,2024-01-18,Finance
E-011,D-11,2024-01-19,Finance
E-011,D-11,2024-01-20,Finance
E-011,D-11,2024-01-21,Finance
E-011,D-11,2024-01-22,Finance
E-011,D-11,2024-01-23,Finance
E-011,D-11,2024-01-25,Finance
E-011,D-11,2024-01-28,Finance
E-011,D-11,2024-01-29,Finance
E-011,D-11,2024-01-30,Finance
E-011,D-11,2024-01-31,Finance
E-011,D-11,2024-02-01,Finance
E-011,D-11,2024-02-02,Finance
E-011,D-11,2024-02-03,Finance
E-011,D-11,2024-02-04,Finance
E-011,D-11,2024-02-05,Finance
E-011,D-11,2024-02-06,Finance
E-011,D-11,2024-02-08,Finance
E-011,D-11,2024-02-09,Finance
E-011,D-11,2024-02-10,Finance
E-011,D-11,2024-02-12,Finance
E-011,D-11,2024-02-14,Finance
E-011,D-11,2024-02-15,Finance
E-011,D-11,2024-02-16,Finance
E-011,D-11,2024-02-17,Finance
E-011,D-11,2024-02-18,Finance
E-011,D-11,2024-02-19,Finance
E-011,D-11,2024-02-20,Finance
E-011,D-11,2024-02-21,Finance
E-011,D-11,2024-02-22,Finance
E-011,D-11,2024-02-23,Finance
E-011,D-11,2024-02-25,Finance
E-011,D-11,2024-02-26,Finance
E-011,D-11,2024-02-27,Finance
E-011,D-11,2024-02-28,Finance
E-011,D-11,2024-02-29,Finance
E-011,D-11,2024-03-01,Finance
E-011,D-11,2024-03-03,Finance
E-011,D-11,2024-03-06,Finance
E-011,D-11,2024-03-07,Finance
E-011,D-11,2024-03-08,Finance
E-011,D-11,2024-03-11,Finance
E-011,D-11,2024-03-12,Finance
E-011,D-11,2024-03-13,Finance
E-011,D-11,2024-03-14,Finance
E-011,D-11,2024-03-16,Finance
E-011,D-11,2024-03-17,Finance
E-011,D-11,2024-03-18,Finance
E-011,D-11,2024-03-21,Finance
E-011,D-11,2024-03-22,Finance
E-011,D-11,2024-03-23,Finance
E-011,D-11,2024-03-26,Finance
E-011,D-11,2024-03-27,Finance
E-011,D-11,2024-03-28,Finance
E-011,D-11,2024-03-30,Finance
E-011,D-11,2024-03-31,Finance
E-011,D-11,2024-04-01,Finance
E-011,D-11,2024-04-03,Finance
E-011,D-11,2024-04-04,Finance
E-011,D-11,2024-04-06,Finance
E-011,D-11,2024-04-08,Finance
E-011,D-11,2024-04-09,Finance
E-011,D-11,2024-04-10,Finance
E-011,D-11,2024-04-11,Finance
E-011,D-11,2024-04-12,Finance
E-011,D-11,2024-04-14,Finance
E-011,D-11,2024-04-15,Finance
E-011,D-11,2024-04-16,Finance
E-011,D-11,2024-04-17,Finance
E-011,D-11,2024-04-18,Finance
E-011,D-11,2024-04-20,Finance
E-011,D-11,2024-04-22,Finance
E-011,D-11,2024-04-23,Finance
E-011,D-11,2024-04-25,Finance
E-011,D-11,2024-04-26,Finance
E-011,D-11,2024-04-28,Finance
E-011,D-11,2024-04-29,Finance
E-011,D-11,2024-04-30,Finance
E-011,D-11,2024-05-01,Finance
E-011,D-11,2024-05-02,Finance
E-011,D-11,2024-05-04,Finance
E-011,D-11,2024-05-07,Finance
E-011,D-11,2024-05-09,Finance
E-011,D-11,2024-05-10,Finance
E-011,D-11,2024-05-11,Finance
E-011,D-11,2024-05-12,Finance
E-011,D-11,2024-05-13,Finance
E-011,D-11,2024-05-14,Finance
E-011,D-11,2024-05-16,Finance
E-011,D-11,2024-05-17,Finance
E-011,D-11,2024-05-20,Finance
E-011,D-11,2024-05-22,Finance
E-011,D-11,2024-05-24,Finance
E-011,D-11,2024-05-25,Finance
E-011,D-11,2024-05-26,Finance
E-011,D-11,2024-05-27,Finance
E-011,D-11,2024-05-30,Finance
E-011,D-11,2024-05-31,Finance
E-011,D-11,2024-06-01,Finance
E-011,D-11,2024-06-02,Finance
E-011,D-11,2024-06-03,Finance
E-011,D-11,2024-06-04,Finance
E-011,D-11,2024-06-05,Finance
E-011,D-11,2024-06-06,Finance
E-011,D-11,2024-06-07,Finance
E-011,D-11,2024-06-08,Finance
E-011,D-11,2024-06-09,Finance
E-011,D-11,2024-06-10,Finance
E-011,D-11,2024-06-11,Finance
E-011,D-11,2024-06-13,Finance
E-011,D-11,2024-06-15,Finance
E-011,D-11,2024-06-16,Finance
E-011,D-11,2024-06-18,Finance
E-011,D-11,2024-06-19,Finance
E-011,D-11,2024-06-20,Finance
E-011,D-11,2024-06-21,Finance
E-011,D-11,2024-06-22,Finance
E-011,D-11,2024-06-23,Finance
E-011,D-11,2024-06-24,Finance
E-011,D-11,2024-06-25,Finance
E-011,D-11,2024-06-26,Finance
E-011,D-11,2024-06-28,Finance
E-011,D-11,2024-06-29,Finance
E-011,D-11,2024-06-30,Finance
E-011,D-11,2024-07-02,Finance
E-011,D-11,2024-07-03,Finance
E-011,D-11,2024-07-04,Finance
E-011,D-11,2024-07-05,Finance
E-011,D-11,2024-07-06,Finance
E-011,D-11,2024-07-07,Finance
E-011,D-11,2024-07-09,Finance
E-011,D-11,2024-07-10,Finance
E-011,D-11,2024-07-12,Finance
E-011,D-11,2024-07-14,Finance
E-011,D-11,2024-07-16,Finance
E-011,D-11,2024-07-17,Finance
E-011,D-11,2024-07-18,Finance
E-011,D-11,2024-07-19,Finance
E-011,D-11,2024-07-20,Finance
E-011,D-11,2024-07-21,Finance
E-011,D-11,2024-07-22,Finance
E-011,D-11,2024-07-24,Finance
E-011,D-11,2024-07-25,Finance
E-011,D-11,2024-07-26,Finance
E-011,D-11,2024-07-27,Finance
E-011,D-11,2024-07-30,Finance
E-011,D-11,2024-07-31,Finance
E-011,D-11,2024-08-02,Finance
E-011,D-11,2024-08-05,Finance
E-011,D-11,2024-08-06,Finance
E-011,D-11,2024-08-07,Finance
E-011,D-11,2024-08-08,Finance
E-011,D-11,2024-08-09,Finance
E-011,D-11,2024-08-11,Finance
E-011,D-11,2024-08-12,Finance
E-011,D-11,2024-08-13,Finance
E-011,D-11,2024-08-14,Finance
E-011,D-11,2024-08-15,Finance
E-011,D-11,2024-08-16,Finance
E-011,D-11,2024-08-17,Finance
E-011,D-11,2024-08-19,Finance
E-011,D-11,2024-08-22,Finance
E-011,D-11,2024-08-24,Finance
E-011,D-11,2024-08-27,Finance
E-011,D-11,2024-08-28,Finance
E-011,D-11,2024-09-01,Finance
E-011,D-11,2024-09-02,Finance
E-011,D-11,2024-09-03,Finance
E-011,D-11,2024-09-04,Finance
E-011,D-11,2024-09-05,Finance
E-011,D-11,2024-09-06,Finance
E-011,D-11,2024-09-07,Finance
E-011,D-11,2024-09-08,Finance
E-011,D-11,2024-09-09,Finance
E-011,D-11,2024-09-10,Finance
E-011,D-11,2024-09-11,Finance
E-011,D-11,2024-09-15,Finance
E-011,D-11,2024-09-16,Finance
E-011,D-11,2024-09-17,Finance
E-011,D-11,2024-09-18,Finance
E-011,D-11,2024-09-19,Finance
E-011,D-11,2024-09-21,Finance
E-011,D-11,2024-09-22,Finance
E-011,D-11,2024-09-23,Finance
E-011,D-11,2024-09-26,Finance
E-011,D-11,2024-09-30,Finance
E-011,D-11,2024-10-01,Finance
E-011,D-11,2024-10-02,Finance
E-011,D-11,2024-10-03,Finance
E-011,D-11,2024-10-05,Finance
E-011,D-11,2024-10-06,Finance
E-011,D-11,2024-10-07,Finance
E-011,D-11,2024-10-08,Finance
E-011,D-11,2024-10-09,Finance
E-011,D-11,2024-10-10,Finance
E-011,D-11,2024-10-11,Finance
E-011,D-11,2024-10-12,Finance
E-011,D-11,2024-10-13,Finance
E-011,D-11,2024-10-14,Finance
E-011,D-11,2024-10-16,Finance
E-011,D-11,2024-10-20,Finance
E-011,D-11,2024-10-22,Finance
E-011,D-11,2024-10-23,Finance
E-011,D-11,2024-10-26,Finance
E-011,D-11,2024-10-27,Finance
E-011,D-11,2024-10-28,Finance
E-011,D-11,2024-10-29,Finance
E-011,D-11,2024-10-31,Finance
E-011,D-11,2024-11-01,Finance
E-011,D-11,2024-11-02,Finance
E-011,D-11,2024-11-03,Finance
E-011,D-11,2024-11-06,Finance
E-011,D-11,2024-11-08,Finance
E-011,D-11,2024-11-09,Finance
E-011,D-11,2024-11-11,Finance
E-011,D-11,2024-11-12,Finance
E-011,D-11,2024-11-13,Finance
E-011,D-11,2024-11-15,Finance
E-011,D-11,2024-11-16,Finance
E-011,D-11,2024-11-18,Finance
E-011,D-11,2024-11-19,Finance
E-011,D-11,2024-11-20,Finance
E-011,D-11,2024-11-23,Finance
E-011,D-11,2024-11-25,Finance
E-011,D-11,2024-11-26,Finance
E-011,D-11,2024-11-27,Finance
E-011,D-11,2024-11-28,Finance
E-011,D-11,2024-11-29,Finance
E-011,D-11,2024-11-30,Finance
E-011,D-11,2024-12-01,Finance
E-011,D-11,2024-12-02,Finance
E-011,D-11,2024-12-03,Finance
E-011,D-11,2024-12-05,Finance
E-011,D-11,2024-12-06,Finance
E-011,D-11,2024-12-07,Finance
E-011,D-11,2024-12-08,Finance
E-011,D-11,2024-12-09,Finance
E-011,D-11,2024-12-10,Finance
E-011,D-11,2024-12-12,Finance
E-011,D-11,2024-12-14,Finance
E-011,D-11,2024-12-17,Finance
E-011,D-11,2024-12-18,Finance
E-011,D-11,2024-12-19,Finance
E-011,D-11,2024-12-20,Finance
E-011,D-11,2024-12-21,Finance
E-011,D-11,2024-12-22,Finance
E-011,D-11,2024-12-23,Finance
E-011,D-11,2024-12-24,Finance
E-011,D-11,2024-12-25,Finance
E-011,D-11,2024-12-26,Finance
E-011,D-11,2024-12-27,Finance
E-011,D-11,2024-12-29,Finance
E-011,D-11,2024-12-30,Finance
E-011,D-11,2024-12-31,Finance
E-011,D-11,2025-01-01,Finance
E-011,D-11,2025-01-02,Finance
E-011,D-11,2025-01-03,Finance
E-011,D-11,2025-01-04,Finance
E-011,D-11,2025-01-05,Finance
E-011,D-11,2025-01-06,Finance
E-011,D-11,2025-01-07,Finance
E-011,D-11,2025-01-09,Finance
E-011,D-11,2025-01-10,Finance
E-011,D-11,2025-01-14,Finance
E-011,D-11,2025-01-15,Finance
E-011,D-11,2025-01-17,Finance
E-011,D-11,2025-01-18,Finance
E-011,D-11,2025-01-19,Finance
E-011,D-11,2025-01-22,Finance
E-011,D-11,2025-01-23,Finance
E-011,D-11,2025-01-27,Finance
E-011,D-11,2025-01-28,Finance
E-011,D-11,2025-01-29,Finance
E-011,D-11,2025-01-30,Finance
E-011,D-11,2025-01-31,Finance
E-011,D-11,2025-02-01,Finance
E-011,D-11,2025-02-03,Finance
E-011,D-11,2025-02-05,Finance
E-011,D-11,2025-02-06,Finance
E-011,D-11,2025-02-07,Finance
E-011,D-11,2025-02-09,Finance
E-011,D-11,2025-02-10,Finance
E-011,D-11,2025-02-13,Finance
E-011,D-11,2025-02-14,Finance
E-011,D-11,2025-02-15,Finance
E-011,D-11,2025-02-16,Finance
E-011,D-11,2025-02-17,Finance
E-011,D-11,2025-02-18,Finance
E-011,D-11,2025-02-19,Finance
E-011,D-11,2025-02-21,Finance
E-011,D-11,2025-02-23,Finance
E-011,D-11,2025-02-24,Finance
E-011,D-11,2025-02-25,Finance
E-011,D-11,2025-02-27,Finance
E-011,D-11,2025-02-28,Finance
E-011,D-11,2025-03-01,Finance
E-011,D-11,2025-03-02,Finance
E-011,D-11,2025-03-03,Finance
E-011,D-11,2025-03-04,Finance
E-011,D-11,2025-03-06,Finance
E-011,D-11,2025-03-07,Finance
E-011,D-11,2025-03-09,Finance
E-011,D-11,2025-03-10,Finance
E-011,D-11,2025-03-12,Finance
E-011,D-11,2025-03-13,Finance
E-011,D-11,2025-03-14,Finance
E-011,D-11,2025-03-15,Finance
E-011,D-11,2025-03-16,Finance
E-011,D-11,2025-03-17,Finance
E-011,D-11,2025-03-18,Finance
E-011,D-11,2025-03-19,Finance
E-011,D-11,2025-03-20,Finance
E-011,D-11,2025-03-22,Finance
E-011,D-11,2025-03-23,Finance
E-011,D-11,2025-03-24,Finance
E-011,D-11,2025-03-25,Finance
E-011,D-11,2025-03-26,Finance
E-011,D-11,2025-03-27,Finance
E-011,D-11,2025-03-28,Finance
E-011,D-11,2025-03-29,Finance
E-011,D-11,2025-03-31,Finance
E-011,D-11,2025-04-01,Finance
E-011,D-11,2025-04-02,Finance
E-011,D-11,2025-04-03,Finance
E-011,D-11,2025-04-04,Finance
E-011,D-11,2025-04-06,Finance
E-011,D-11,2025-04-08,Finance
E-011,D-11,2025-04-09,Finance
E-011,D-11,2025-04-10,Finance
E-011,D-11,2025-04-11,Finance
E-011,D-11,2025-04-12,Finance
E-011,D-11,2025-04-13,Finance
E-011,D-11,2025-04-14,Finance
E-011,D-11,2025-04-15,Finance
E-011,D-11,2025-04-16,Finance
E-011,D-11,2025-04-17,Finance
E-011,D-11,2025-04-18,Finance
E-011,D-11,2025-04-19,Finance
E-011,D-11,2025-04-20,Finance
E-011,D-11,2025-04-22,Finance
E-011,D-11,2025-04-23,Finance
E-011,D-11,2025-04-24,Finance
E-011,D-11,2025-04-26,Finance
E-011,D-11,2025-04-27,Finance
E-011,D-11,2025-04-28,Finance
E-011,D-11,2025-04-29,Finance
E-011,D-11,2025-04-30,Finance
E-011,D-11,2025-05-01,Finance
E-011,D-11,2025-05-02,Finance
E-011,D-11,2025-05-03,Finance
E-011,D-11,2025-05-04,Finance
E-011,D-11,2025-05-05,Finance
E-011,D-11,2025-05-06,Finance
E-011,D-11,2025-05-07,Finance
E-011,D-11,2025-05-08,Finance
E-011,D-11,2025-05-10,Finance
E-011,D-11,2025-05-11,Finance
E-011,D-11,2025-05-12,Finance
E-011,D-11,2025-05-14,Finance
E-011,D-11,2025-05-15,Finance
E-011,D-11,2025-05-16,Finance
E-011,D-11,2025-05-17,Finance
E-011,D-11,2025-05-19,Finance
E-011,D-11,2025-05-21,Finance
E-011,D-11,2025-05-22,Finance
E-011,D-11,2025-05-23,Finance
E-011,D-11,2025-05-24,Finance
E-011,D-11,2025-05-25,Finance
E-011,D-11,2025-05-26,Finance
E-011,D-11,2025-05-29,Finance
E-011,D-11,2025-05-30,Finance
E-011,D-11,2025-05-31,Finance
E-011,D-11,2025-06-02,Finance
E-011,D-11,2025-06-03,Finance
E-011,D-11,2025-06-04,Finance
E-011,D-11,2025-06-05,Finance
E-011,D-11,2025-06-06,Finance
E-011,D-11,2025-06-07,Finance
E-011,D-11,2025-06-10,Finance
E-011,D-11,2025-06-11,Finance
E-011,D-11,2025-06-13,Finance
E-011,D-11,2025-06-14,Finance
E-011,D-11,2025-06-15,Finance
E-011,D-11,2025-06-16,Finance
E-011,D-11,2025-06-17,Finance
E-011,D-11,2025-06-19,Finance
E-011,D-11,2025-06-20,Finance
E-011,D-11,2025-06-21,Finance
E-011,D-11,2025-06-22,Finance
E-011,D-11,2025-06-23,Finance
E-011,D-11,2025-06-24,Finance
E-011,D-11,2025-06-25,Finance
E-011,D-11,2025-06-27,Finance
E-011,D-11,2025-06-28,Finance
E-011,D-11,2025-06-30,Finance
E-011,D-11,2025-07-02,Finance
E-011,D-11,2025-07-03,Finance
E-011,D-11,2025-07-04,Finance
E-011,D-11,2025-07-05,Finance
E-011,D-11,2025-07-06,Finance
E-011,D-11,2025-07-07,Finance
E-011,D-11,2025-07-10,Finance
E-011,D-11,2025-07-11,Finance
E-011,D-11,2025-07-12,Finance
E-011,D-11,2025-07-13,Finance
E-011,D-11,2025-07-14,Finance
E-011,D-11,2025-07-16,Finance
E-011,D-11,2025-07-17,Finance
E-011,D-11,2025-07-18,Finance
E-011,D-11,2025-07-19,Finance
E-011,D-11,2025-07-20,Finance
E-011,D-11,2025-07-21,Finance
E-011,D-11,2025-07-24,Finance
E-011,D-11,2025-07-25,Finance
E-011,D-11,2025-07-26,Finance
E-011,D-11,2025-07-30,Finance
E-011,D-11,2025-07-31,Finance
E-011,D-11,2025-08-01,Finance
E-012,D-12,2024-01-01,Marketing
E-012,D-12,2024-01-02,Marketing
E-012,D-12,2024-01-03,Marketing
E-012,D-12,2024-01-04,Marketing
E-012,D-12,2024-01-05,Marketing
E-012,D-12,2024-01-06,Marketing
E-012,D-12,2024-01-07,Marketing
E-012,D-12,2024-01-08,Marketing
E-012,D-12,2024-01-10,Marketing
E-012,D-12,2024-01-11,Marketing
E-012,D-12,2024-01-13,Marketing
E-012,D-12,2024-01-14,Marketing
E-012,D-12,2024-01-15,Marketing
E-012,D-12,2024-01-16,Marketing
E-012,D-12,2024-01-17,Marketing
E-012,D-12,2024-01-18,Marketing
E-012,D-12,2024-01-19,Marketing
E-012,D-12,2024-01-20,Marketing
E-012,D-12,2024-01-21,Marketing
E-012,D-12,2024-01-23,Marketing
E-012,D-12,2024-01-24,Marketing
E-012,D-12,2024-01-25,Marketing
E-012,D-12,2024-01-27,Marketing
E-012,D-12,2024-01-28,Marketing
E-012,D-12,2024-01-29,Marketing
E-012,D-12,2024-01-30,Marketing
E-012,D-12,2024-01-31,Marketing
E-012,D-12,2024-02-02,Marketing
E-012,D-12,2024-02-05,Marketing
E-012,D-12,2024-02-06,Marketing
E-012,D-12,2024-02-08,Marketing
E-012,D-12,2024-02-09,Marketing
E-012,D-12,2024-02-10,Marketing
E-012,D-12,2024-02-11,Marketing
E-012,D-12,2024-02-15,Marketing
E-012,D-12,2024-02-16,Marketing
E-012,D-12,2024-02-17,Marketing
E-012,D-12,2024-02-18,Marketing
E-012,D-12,2024-02-19,Marketing
E-012,D-12,2024-02-21,Marketing
E-012,D-12,2024-02-22,Marketing
E-012,D-12,2024-02-23,Marketing
E-012,D-12,2024-02-24,Marketing
E-012,D-12,2024-02-26,Marketing
E-012,D-12,2024-02-27,Marketing
E-012,D-12,2024-02-28,Marketing
E-012,D-12,2024-03-01,Marketing
E-012,D-12,2024-03-02,Marketing
E-012,D-12,2024-03-03,Marketing
E-012,D-12,2024-03-04,Marketing
E-012,D-12,2024-03-05,Marketing
E-012,D-12,2024-03-07,Marketing
E-012,D-12,2024-03-08,Marketing
E-012,D-12,2024-03-10,Marketing
E-012,D-12,2024-03-13,Marketing
E-012,D-12,2024-03-14,Marketing
E-012,D-12,2024-03-15,Marketing
E-012,D-12,2024-03-16,Marketing
E-012,D-12,2024-03-17,Marketing
E-012,D-12,2024-03-18,Marketing
E-012,D-12,2024-03-19,Marketing
E-012,D-12,2024-03-21,Marketing
E-012,D-12,2024-03-24,Marketing
E-012,D-12,2024-03-25,Marketing
E-012,D-12,2024-03-27,Marketing
E-012,D-12,2024-03-28,Marketing
E-012,D-12,2024-03-29,Marketing
E-012,D-12,2024-03-30,Marketing
E-012,D-12,2024-04-02,Marketing
E-012,D-12,2024-04-03,Marketing
E-012,D-12,2024-04-04,Marketing
E-012,D-12,2024-04-06,Marketing
E-012,D-12,2024-04-07,Marketing
E-012,D-12,2024-04-08,Marketing
E-012,D-12,2024-04-09,Marketing
E-012,D-12,2024-04-10,Marketing
E-012,D-12,2024-04-11,Marketing
E-012,D-12,2024-04-12,Marketing
E-012,D-12,2024-04-13,Marketing
E-012,D-12,2024-04-15,Marketing
E-012,D-12,2024-04-16,Marketing
E-012,D-12,2024-04-17,Marketing
E-012,D-12,2024-04-18,Marketing
E-012,D-12,2024-04-19,Marketing
E-012,D-12,2024-04-21,Marketing
E-012,D-12,2024-04-22,Marketing
E-012,D-12,2024-04-23,Marketing
E-012,D-12,2024-04-24,Marketing
E-012,D-12,2024-04-25,Marketing
E-012,D-12,2024-04-26,Marketing
E-012,D-12,2024-04-27,Marketing
E-012,D-12,2024-04-28,Marketing
E-012,D-12,2024-04-30,Marketing
E-012,D-12,2024-05-02,Marketing
E-012,D-12,2024-05-04,Marketing
E-012,D-12,2024-05-05,Marketing
E-012,D-12,2024-05-07,Marketing
E-012,D-12,2024-05-08,Marketing
E-012,D-12,2024-05-09,Marketing
E-012,D-12,2024-05-10,Marketing
E-012,D-12,2024-05-11,Marketing
E-012,D-12,2024-05-12,Marketing
E-012,D-12,2024-05-14,Marketing
E-012,D-12,2024-05-18,Marketing
E-012,D-12,2024-05-19,Marketing
E-012,D-12,2024-05-20,Marketing
E-012,D-12,2024-05-22,Marketing
E-012,D-12,2024-05-23,Marketing
E-012,D-12,2024-05-24,Marketing
E-012,D-12,2024-05-27,Marketing
E-012,D-12,2024-05-28,Marketing
E-012,D-12,2024-05-29,Marketing
E-012,D-12,2024-05-30,Marketing
E-012,D-12,2024-05-31,Marketing
E-012,D-12,2024-06-01,Marketing
E-012,D-12,2024-06-02,Marketing
E-012,D-12,2024-06-03,Marketing
E-012,D-12,2024-06-05,Marketing
E-012,D-12,2024-06-06,Marketing
E-012,D-12,2024-06-08,Marketing
E-012,D-12,2024-06-12,Marketing
E-012,D-12,2024-06-13,Marketing
E-012,D-12,2024-06-14,Marketing
E-012,D-12,2024-06-20,Marketing
E-012,D-12,2024-06-21,Marketing
E-012,D-12,2024-06-22,Marketing
E-012,D-12,2024-06-24,Marketing
E-012,D-12,2024-06-26,Marketing
E-012,D-12,2024-06-28,Marketing
E-012,D-12,2024-06-29,Marketing
E-012,D-12,2024-06-30,Marketing
E-012,D-12,2024-07-01,Marketing
E-012,D-12,2024-07-04,Marketing
E-012,D-12,2024-07-05,Marketing
E-012,D-12,2024-07-07,Marketing
E-012,D-12,2024-07-09,Marketing
E-012,D-12,2024-07-10,Marketing
E-012,D-12,2024-07-11,Marketing
E-012,D-12,2024-07-12,Marketing
E-012,D-12,2024-07-14,Marketing
E-012,D-12,2024-07-15,Marketing
E-012,D-12,2024-07-16,Marketing
E-012,D-12,2024-07-17,Marketing
E-012,D-12,2024-07-18,Marketing
E-012,D-12,2024-07-19,Marketing
E-012,D-12,2024-07-21,Marketing
E-012,D-12,2024-07-23,Marketing
E-012,D-12,2024-07-26,Marketing
E-012,D-12,2024-07-28,Marketing
E-012,D-12,2024-07-29,Marketing
E-012,D-12,2024-07-30,Marketing
E-012,D-12,2024-07-31,Marketing
E-012,D-12,2024-08-02,Marketing
E-012,D-12,2024-08-03,Marketing
E-012,D-12,2024-08-04,Marketing
E-012,D-12,2024-08-05,Marketing
E-012,D-12,2024-08-06,Marketing
E-012,D-12,2024-08-08,Marketing
E-012,D-12,2024-08-10,Marketing
E-012,D-12,2024-08-12,Marketing
E-012,D-12,2024-08-13,Marketing
E-012,D-12,2024-08-15,Marketing
E-012,D-12,2024-08-16,Marketing
E-012,D-12,2024-08-17,Marketing
E-012,D-12,2024-08-18,Marketing
E-012,D-12,2024-08-19,Marketing
E-012,D-12,2024-08-20,Marketing
E-012,D-12,2024-08-21,Marketing
E-012,D-12,2024-08-22,Marketing
E-012,D-12,2024-08-23,Marketing
E-012,D-12,2024-08-24,Marketing
E-012,D-12,2024-08-25,Marketing
E-012,D-12,2024-08-29,Marketing
E-012,D-12,2024-08-30,Marketing
E-012,D-12,2024-09-02,Marketing
E-012,D-12,2024-09-04,Marketing
E-012,D-12,2024-09-05,Marketing
E-012,D-12,2024-09-06,Marketing
E-012,D-12,2024-09-08,Marketing
E-012,D-12,2024-09-09,Marketing
E-012,D-12,2024-09-10,Marketing
E-012,D-12,2024-09-12,Marketing
E-012,D-12,2024-09-13,Marketing
E-012,D-12,2024-09-14,Marketing
E-012,D-12,2024-09-15,Marketing
E-012,D-12,2024-09-16,Marketing
E-012,D-12,2024-09-17,Marketing
E-012,D-12,2024-09-18,Marketing
E-012,D-12,2024-09-20,Marketing
E-012,D-12,2024-09-21,Marketing
E-012,D-12,2024-09-22,Marketing
E-012,D-12,2024-09-23,Marketing
E-012,D-12,2024-09-25,Marketing
E-012,D-12,2024-09-26,Marketing
E-012,D-12,2024-09-27,Marketing
E-012,D-12,2024-09-28,Marketing
E-012,D-12,2024-10-02,Marketing
E-012,D-12,2024-10-04,Marketing
E-012,D-12,2024-10-07,Marketing
E-012,D-12,2024-10-08,Marketing
E-012,D-12,2024-10-09,Marketing
E-012,D-12,2024-10-11,Marketing
E-012,D-12,2024-10-12,Marketing
E-012,D-12,2024-10-14,Marketing
E-012,D-12,2024-10-16,Marketing
E-012,D-12,2024-10-17,Marketing
E-012,D-12,2024-10-18,Marketing
E-012,D-12,2024-10-19,Marketing
E-012,D-12,2024-10-20,Marketing
E-012,D-12,2024-10-21,Marketing
E-012,D-12,2024-10-26,Marketing
E-012,D-12,2024-10-27,Marketing
E-012,D-12,2024-10-29,Marketing
E-012,D-12,2024-10-30,Marketing
E-012,D-12,2024-11-01,Marketing
E-012,D-12,2024-11-04,Marketing
E-012,D-12,2024-11-05,Marketing
E-012,D-12,2024-11-06,Marketing
E-012,D-12,2024-11-07,Marketing
E-012,D-12,2024-11-08,Marketing
E-012,D-12,2024-11-10,Marketing
E-012,D-12,2024-11-11,Marketing
E-012,D-12,2024-11-14,Marketing
E-012,D-12,2024-11-15,Marketing
E-012,D-12,2024-11-16,Marketing
E-012,D-12,2024-11-17,Marketing
E-012,D-12,2024-11-19,Marketing
E-012,D-12,2024-11-20,Marketing
E-012,D-12,2024-11-22,Marketing
E-012,D-12,2024-11-24,Marketing
E-012,D-12,2024-11-25,Marketing
E-012,D-12,2024-11-30,Marketing
E-012,D-12,2024-12-01,Marketing
E-012,D-12,2024-12-02,Marketing
E-012,D-12,2024-12-03,Marketing
E-012,D-12,2024-12-04,Marketing
E-012,D-12,2024-12-05,Marketing
E-012,D-12,2024-12-06,Marketing
E-012,D-12,2024-12-07,Marketing
E-012,D-12,2024-12-08,Marketing
E-012,D-12,2024-12-10,Marketing
E-012,D-12,2024-12-13,Marketing
E-012,D-12,2024-12-14,Marketing
E-012,D-12,2024-12-15,Marketing
E-012,D-12,2024-12-16,Marketing
E-012,D-12,2024-12-20,Marketing
E-012,D-12,2024-12-22,Marketing
E-012,D-12,2024-12-23,Marketing
E-012,D-12,2024-12-24,Marketing
E-012,D-12,2024-12-25,Marketing
E-012,D-12,2024-12-26,Marketing
E-012,D-12,2024-12-28,Marketing
E-012,D-12,2024-12-29,Marketing
E-012,D-12,2024-12-31,Marketing
E-012,D-12,2025-01-01,Marketing
E-012,D-12,2025-01-02,Marketing
E-012,D-12,2025-01-04,Marketing
E-012,D-12,2025-01-08,Marketing
E-012,D-12,2025-01-09,Marketing
E-012,D-12,2025-01-12,Marketing
E-012,D-12,2025-01-13,Marketing
E-012,D-12,2025-01-14,Marketing
E-012,D-12,2025-01-16,Marketing
E-012,D-12,2025-01-17,Marketing
E-012,D-12,2025-01-18,Marketing
E-012,D-12,2025-01-19,Marketing
E-012,D-12,2025-01-20,Marketing
E-012,D-12,2025-01-22,Marketing
E-012,D-12,2025-01-23,Marketing
E-012,D-12,2025-01-25,Marketing
E-012,D-12,2025-01-26,Marketing
E-012,D-12,2025-01-28,Marketing
E-012,D-12,2025-01-31,Marketing
E-012,D-12,2025-02-01,Marketing
E-012,D-12,2025-02-03,Marketing
E-012,D-12,2025-02-05,Marketing
E-012,D-12,2025-02-06,Marketing
E-012,D-12,2025-02-08,Marketing
E-012,D-12,2025-02-10,Marketing
E-012,D-12,2025-02-12,Marketing
E-012,D-12,2025-02-13,Marketing
E-012,D-12,2025-02-14,Marketing
